,id,age,gender,income,days_on_platform,city,purchases
1874,1874,30.0,Male,168826,8.0,New York City,2
1875,1875,,Male,4301,5.0,Miami,3
1876,1876,,Male,63762,42.0,Tokyo,0
1877,1877,,Male,68923,3.0,San Francisco,0
1878,1878,14.0,Male,33363,14.0,Tokyo,2
1879,1879,11.0,Male,95550,13.0,San Francisco,3
1880,1880,45.0,Male,62969,44.0,San Francisco,0
1881,1881,,Female,46235,33.0,New York City,1
1882,1882,14.0,Male,72340,33.0,New York City,1
1883,1883,33.0,Male,3393,40.0,New York City,0
1884,1884,27.0,Male,94196,19.0,New York City,1
1885,1885,35.0,Male,149966,42.0,London,1
1886,1886,45.0,Male,60677,33.0,Tokyo,2
1887,1887,25.0,Female,47935,78.0,San Francisco,0
1888,1888,34.0,Male,25005,45.0,Miami,0
1889,1889,,Male,147280,19.0,Tokyo,1
1890,1890,,Male,6812,5.0,New York City,0
1891,1891,,Male,1382,8.0,Miami,1
1892,1892,40.0,Female,61512,61.0,New York City,0
1893,1893,,Male,138539,25.0,London,1
1894,1894,33.0,Male,166679,8.0,London,2
1895,1895,24.0,Male,153235,12.0,London,2
1896,1896,,Female,41145,70.0,San Francisco,0
1897,1897,,Male,7741,18.0,Miami,1
1898,1898,,Female,32956,38.0,New York City,1
1899,1899,,Female,204834,40.0,San Francisco,2
1900,1900,50.0,Male,21199,41.0,New York City,0
1901,1901,42.0,Female,168694,8.0,Tokyo,3
1902,1902,,Female,130964,55.0,New York City,3
1903,1903,45.0,Female,188102,8.0,Tokyo,0
1904,1904,20.0,Male,83697,11.0,New York City,2
1905,1905,,Male,137514,66.0,London,2
1906,1906,,Female,381,44.0,Miami,1
1907,1907,12.0,Female,97007,13.0,London,1
1908,1908,29.0,Male,82723,19.0,Miami,1
1909,1909,,Male,125379,14.0,New York City,0
1910,1910,,Male,15746,14.0,Miami,1
1911,1911,33.0,Female,159742,33.0,Tokyo,2
1912,1912,27.0,Female,39989,3.0,Miami,0
1913,1913,31.0,Female,35034,20.0,Tokyo,0
1914,1914,,Female,12696,23.0,Miami,2
1915,1915,44.0,Female,1962,8.0,Tokyo,0
1916,1916,32.0,Male,1239,20.0,New York City,2
1917,1917,33.0,Male,48655,29.0,Tokyo,1
1918,1918,49.0,Female,102578,6.0,London,1
1919,1919,,Male,147250,21.0,London,0
1920,1920,,Male,88208,35.0,Tokyo,0
1921,1921,46.0,Male,68887,33.0,London,0
1922,1922,,Female,1833,7.0,London,3
1923,1923,37.0,Male,19614,3.0,Tokyo,0
1924,1924,34.0,Female,128976,12.0,Tokyo,3
1925,1925,,Female,42073,3.0,Miami,4
1926,1926,28.0,Male,30333,7.0,London,1
1927,1927,,Male,75382,35.0,San Francisco,2
1928,1928,40.0,Male,52776,29.0,Miami,0
1929,1929,13.0,Male,130757,37.0,London,2
1930,1930,21.0,Female,44803,46.0,New York City,1
1931,1931,,Female,131042,1.0,New York City,0
1932,1932,29.0,Male,26451,16.0,San Francisco,0
1933,1933,,Male,77469,57.0,Tokyo,0
1934,1934,,Female,55771,55.0,Tokyo,1
1935,1935,,Female,139770,20.0,New York City,2
1936,1936,,Male,81110,6.0,Miami,0
1937,1937,50.0,Male,28805,22.0,London,0
1938,1938,42.0,Male,23366,9.0,New York City,4
1939,1939,,Male,19001,25.0,London,4
1940,1940,,Female,50367,9.0,London,0
1941,1941,37.0,Female,33624,31.0,Tokyo,3
1942,1942,,Female,159036,23.0,London,2
1943,1943,,Male,273899,10.0,New York City,0
1944,1944,,Female,47057,48.0,San Francisco,0
1945,1945,,Male,143583,2.0,San Francisco,0
1946,1946,,Female,57902,17.0,Tokyo,2
1947,1947,,Female,54689,2.0,London,4
1948,1948,,Female,26103,,Miami,0
1949,1949,43.0,Male,23977,2.0,San Francisco,0
1950,1950,,Female,27988,26.0,San Francisco,0
1951,1951,,Male,200472,21.0,San Francisco,4
1952,1952,,Female,87517,7.0,New York City,0
1953,1953,18.0,Male,51834,50.0,London,0
1954,1954,24.0,Male,9384,18.0,New York City,3
1955,1955,16.0,Male,113263,,London,0
1956,1956,,Female,25586,6.0,Miami,1
1957,1957,37.0,Male,56191,75.0,Miami,2
1958,1958,48.0,Female,18956,24.0,New York City,3
1959,1959,12.0,Male,15512,46.0,Miami,2
1960,1960,31.0,Female,142324,34.0,Miami,1
1961,1961,41.0,Male,177505,34.0,New York City,1
1962,1962,48.0,Male,50701,29.0,Tokyo,2
1963,1963,,Female,81455,6.0,Miami,1
1964,1964,35.0,Female,166648,110.0,London,1
1965,1965,,Male,60252,32.0,San Francisco,1
1966,1966,19.0,Female,156495,52.0,San Francisco,0
1967,1967,,Male,207238,6.0,Miami,3
1968,1968,,Female,247801,1.0,Tokyo,2
1969,1969,48.0,Male,63709,1.0,London,1
1970,1970,34.0,Female,5740,,Tokyo,0
1971,1971,,Male,167416,5.0,London,1
1972,1972,19.0,Female,43473,20.0,San Francisco,1
1973,1973,32.0,Male,149143,36.0,Tokyo,0
1974,1974,,Female,75497,44.0,Miami,0
1975,1975,40.0,Male,38090,29.0,Miami,1
1976,1976,42.0,Female,21219,23.0,Tokyo,1
1977,1977,49.0,Female,168002,10.0,New York City,0
1978,1978,,Female,139652,19.0,New York City,3
1979,1979,,Male,50891,4.0,London,1
1980,1980,,Female,27026,8.0,New York City,2
1981,1981,,Male,117782,2.0,Miami,0
1982,1982,,Male,71343,35.0,London,1
1983,1983,37.0,Female,86248,3.0,Miami,2
1984,1984,,Male,1826,23.0,Tokyo,0
1985,1985,11.0,Female,33973,6.0,Miami,0
1986,1986,,Male,21181,7.0,Tokyo,1
1987,1987,,Female,17553,74.0,Tokyo,0
1988,1988,15.0,Female,46882,10.0,London,0
1989,1989,11.0,Female,21691,28.0,Miami,2
1990,1990,,Female,86397,9.0,Tokyo,1
1991,1991,,Male,167774,34.0,London,0
1992,1992,,Female,113998,37.0,New York City,0
1993,1993,25.0,Male,93677,30.0,New York City,2
1994,1994,,Female,58428,13.0,Miami,0
1995,1995,43.0,Male,27677,9.0,New York City,1
1996,1996,11.0,Male,34819,33.0,Miami,0
1997,1997,15.0,Male,179218,8.0,Miami,1
1998,1998,35.0,Male,73661,4.0,San Francisco,1
1999,1999,,Female,21784,33.0,San Francisco,1
2000,2000,,Male,15667,44.0,San Francisco,0
2001,2001,35.0,Male,118982,32.0,Miami,2
2002,2002,10.0,Male,152330,42.0,London,0
2003,2003,26.0,Female,25527,,Miami,0
2004,2004,,Female,16474,35.0,London,0
2005,2005,27.0,Female,90478,1.0,Miami,0
2006,2006,46.0,Female,274687,45.0,Tokyo,2
2007,2007,50.0,Female,3809,17.0,Tokyo,0
2008,2008,19.0,Female,27439,11.0,New York City,3
2009,2009,47.0,Female,3448,1.0,Miami,0
2010,2010,45.0,Female,98177,36.0,New York City,0
2011,2011,,Female,297725,73.0,London,2
2012,2012,,Female,31038,11.0,Tokyo,1
2013,2013,30.0,Female,157473,14.0,London,1
2014,2014,,Male,52568,9.0,Miami,2
2015,2015,,Male,9024,2.0,Miami,0
2016,2016,,Male,130981,18.0,London,0
2017,2017,,Male,43864,37.0,San Francisco,0
2018,2018,,Male,27442,6.0,Miami,2
2019,2019,36.0,Male,52931,64.0,Miami,1
2020,2020,,Female,81893,106.0,New York City,1
2021,2021,,Male,238418,57.0,Tokyo,0
2022,2022,,Female,18201,46.0,Tokyo,2
2023,2023,,Male,55417,12.0,London,1
2024,2024,,Female,68692,44.0,New York City,2
2025,2025,,Male,129275,12.0,San Francisco,1
2026,2026,29.0,Female,67063,19.0,San Francisco,3
2027,2027,,Female,73488,36.0,Miami,4
2028,2028,,Male,127767,47.0,London,1
2029,2029,12.0,Female,104840,29.0,San Francisco,0
2030,2030,26.0,Female,114959,13.0,San Francisco,0
2031,2031,24.0,Male,107775,14.0,New York City,1
2032,2032,13.0,Male,51860,22.0,New York City,1
2033,2033,,Male,136959,39.0,New York City,1
2034,2034,19.0,Female,93317,20.0,Miami,3
2035,2035,,Female,72923,14.0,Tokyo,3
2036,2036,,Female,108408,36.0,Miami,0
2037,2037,,Female,99781,31.0,New York City,0
2038,2038,,Male,18813,5.0,San Francisco,3
2039,2039,28.0,Male,66838,11.0,Miami,0
2040,2040,,Male,328,23.0,Miami,2
2041,2041,23.0,Female,8018,11.0,New York City,3
2042,2042,26.0,Female,128716,,San Francisco,0
2043,2043,43.0,Male,200534,4.0,New York City,1
2044,2044,,Female,128113,24.0,San Francisco,0
2045,2045,18.0,Female,132013,11.0,London,3
2046,2046,,Female,31145,5.0,Miami,3
2047,2047,,Male,3545,14.0,New York City,3
2048,2048,,Female,137388,1.0,New York City,1
2049,2049,,Female,11901,30.0,Miami,0
2050,2050,,Female,17284,19.0,New York City,0
2051,2051,36.0,Male,79047,6.0,Tokyo,1
2052,2052,25.0,Male,85195,7.0,Miami,1
2053,2053,,Female,20717,26.0,Miami,1
2054,2054,25.0,Female,63597,8.0,New York City,0
2055,2055,36.0,Male,25406,18.0,New York City,1
2056,2056,46.0,Female,136677,5.0,Tokyo,1
2057,2057,,Female,170250,27.0,Miami,0
2058,2058,39.0,Female,40836,68.0,New York City,1
2059,2059,48.0,Female,165316,29.0,Miami,2
2060,2060,24.0,Female,115453,14.0,London,2
2061,2061,,Male,152947,62.0,San Francisco,3
2062,2062,18.0,Female,126925,11.0,Tokyo,0
2063,2063,,Male,44940,29.0,Tokyo,4
2064,2064,13.0,Female,58827,28.0,Miami,1
2065,2065,49.0,Female,48254,18.0,New York City,1
2066,2066,,Male,47405,18.0,Tokyo,1
2067,2067,,Male,120206,,Tokyo,0
2068,2068,15.0,Male,526,12.0,New York City,0
2069,2069,47.0,Male,22932,111.0,London,1
2070,2070,,Female,180496,8.0,Tokyo,1
2071,2071,,Male,51324,1.0,Miami,0
2072,2072,,Female,53603,14.0,New York City,1
2073,2073,,Female,2835,2.0,San Francisco,4
2074,2074,41.0,Male,96149,23.0,Tokyo,0
2075,2075,38.0,Female,180734,4.0,New York City,0
2076,2076,16.0,Male,37319,45.0,Tokyo,1
2077,2077,,Male,20843,6.0,Tokyo,1
2078,2078,48.0,Male,235034,25.0,Miami,4
2079,2079,18.0,Male,6315,20.0,San Francisco,0
2080,2080,36.0,Male,225590,38.0,Tokyo,0
2081,2081,,Female,46494,69.0,Tokyo,2
2082,2082,50.0,Male,6384,10.0,Tokyo,2
2083,2083,,Male,48682,6.0,San Francisco,1
2084,2084,37.0,Male,19956,15.0,New York City,0
2085,2085,,Male,103312,41.0,London,2
2086,2086,38.0,Male,105835,22.0,Miami,0
2087,2087,,Male,164090,35.0,San Francisco,0
2088,2088,30.0,Male,77196,41.0,Tokyo,3
2089,2089,28.0,Female,105772,33.0,Miami,0
2090,2090,23.0,Male,45891,31.0,New York City,0
2091,2091,47.0,Male,18862,6.0,London,0
2092,2092,,Male,31480,89.0,New York City,1
2093,2093,,Male,133176,5.0,New York City,3
2094,2094,42.0,Male,130741,24.0,Miami,0
2095,2095,,Male,9224,40.0,London,2
2096,2096,44.0,Female,21745,98.0,Tokyo,1
2097,2097,,Female,79170,28.0,San Francisco,1
2098,2098,,Female,23357,17.0,London,2
2099,2099,13.0,Male,98862,2.0,Tokyo,1
2100,2100,27.0,Male,48076,7.0,New York City,0
2101,2101,,Male,35271,25.0,London,2
2102,2102,25.0,Female,152301,10.0,London,0
2103,2103,30.0,Male,53585,15.0,New York City,0
2104,2104,29.0,Male,21490,5.0,Miami,2
2105,2105,41.0,Female,102575,27.0,San Francisco,1
2106,2106,,Female,73618,8.0,London,0
2107,2107,,Female,36624,81.0,London,0
2108,2108,20.0,Male,74353,,Tokyo,2
2109,2109,22.0,Female,119104,9.0,Tokyo,1
2110,2110,,Female,17152,22.0,San Francisco,1
2111,2111,49.0,Female,83947,30.0,San Francisco,0
2112,2112,,Female,151990,,San Francisco,4
2113,2113,14.0,Female,69057,48.0,New York City,2
2114,2114,41.0,Female,73617,17.0,Miami,0
2115,2115,34.0,Female,139320,5.0,Miami,1
2116,2116,41.0,Female,53265,55.0,Tokyo,0
2117,2117,,Male,46895,15.0,San Francisco,0
2118,2118,,Female,34832,41.0,Miami,0
2119,2119,,Male,21561,3.0,London,3
2120,2120,13.0,Female,115376,24.0,New York City,3
2121,2121,42.0,Male,38285,3.0,Tokyo,0
2122,2122,,Male,51806,6.0,London,3
2123,2123,13.0,Male,36323,24.0,London,1
2124,2124,16.0,Female,45110,26.0,New York City,0
2125,2125,18.0,Male,62115,38.0,Miami,1
2126,2126,,Male,294759,9.0,San Francisco,1
2127,2127,,Female,32577,4.0,Tokyo,0
2128,2128,48.0,Male,86954,22.0,Tokyo,2
2129,2129,36.0,Female,17833,10.0,Tokyo,1
2130,2130,24.0,Female,73050,10.0,New York City,0
2131,2131,36.0,Female,143343,38.0,Miami,0
2132,2132,18.0,Female,18178,1.0,London,0
2133,2133,,Female,154491,32.0,New York City,0
2134,2134,26.0,Male,131692,,New York City,2
2135,2135,,Female,80184,7.0,San Francisco,1
2136,2136,41.0,Female,30363,31.0,London,0
2137,2137,,Female,57395,38.0,London,1
2138,2138,,Male,57765,15.0,London,0
2139,2139,,Male,60171,27.0,Miami,3
2140,2140,31.0,Male,159775,32.0,Tokyo,0
2141,2141,,Female,90243,50.0,San Francisco,0
2142,2142,48.0,Male,51828,17.0,San Francisco,1
2143,2143,,Male,28605,29.0,San Francisco,0
2144,2144,,Female,170216,6.0,London,1
2145,2145,23.0,Male,21736,17.0,New York City,2
2146,2146,36.0,Female,30367,6.0,New York City,1
2147,2147,,Male,168900,16.0,London,0
2148,2148,,Male,133318,53.0,San Francisco,1
2149,2149,,Female,160767,37.0,London,0
2150,2150,,Female,41696,21.0,London,1
2151,2151,,Male,106201,8.0,London,2
2152,2152,,Female,3776,14.0,Miami,1
2153,2153,41.0,Male,210893,,San Francisco,1
2154,2154,33.0,Male,5747,15.0,Miami,0
2155,2155,,Female,43331,14.0,London,1
2156,2156,22.0,Female,1793,,New York City,0
2157,2157,,Male,66989,17.0,San Francisco,1
2158,2158,11.0,Male,165660,,San Francisco,1
2159,2159,41.0,Female,2814,19.0,London,0
2160,2160,,Male,74259,30.0,London,2
2161,2161,,Male,18767,32.0,San Francisco,0
2162,2162,,Female,117689,12.0,San Francisco,3
2163,2163,35.0,Male,62750,20.0,New York City,0
2164,2164,27.0,Male,9439,7.0,San Francisco,1
2165,2165,18.0,Female,86726,24.0,San Francisco,0
2166,2166,,Female,28832,32.0,Tokyo,1
2167,2167,,Female,61004,5.0,San Francisco,0
2168,2168,34.0,Female,99885,,Miami,2
2169,2169,,Male,53854,31.0,New York City,1
2170,2170,,Female,140478,47.0,San Francisco,0
2171,2171,,Female,126047,14.0,San Francisco,0
2172,2172,45.0,Male,108773,,Tokyo,4
2173,2173,,Male,51826,1.0,London,4
2174,2174,,Female,84749,2.0,San Francisco,0
2175,2175,36.0,Female,126332,89.0,Miami,0
2176,2176,17.0,Female,147135,58.0,London,3
2177,2177,,Male,20022,20.0,Miami,1
2178,2178,12.0,Male,37615,1.0,San Francisco,1
2179,2179,41.0,Female,108625,55.0,Tokyo,0
2180,2180,44.0,Male,90118,20.0,New York City,5
2181,2181,,Female,142647,44.0,New York City,0
2182,2182,,Female,167369,9.0,New York City,0
2183,2183,,Male,16613,10.0,Miami,2
2184,2184,,Female,196153,10.0,San Francisco,0
2185,2185,,Male,14618,9.0,Tokyo,0
2186,2186,37.0,Male,50254,21.0,New York City,1
2187,2187,30.0,Male,90754,10.0,Tokyo,0
2188,2188,44.0,Male,67548,37.0,Miami,1
2189,2189,49.0,Female,33514,3.0,London,2
2190,2190,,Female,226997,29.0,New York City,0
2191,2191,,Male,118621,24.0,Tokyo,0
2192,2192,39.0,Male,172113,52.0,New York City,3
2193,2193,45.0,Male,12519,26.0,New York City,2
2194,2194,,Female,73579,59.0,London,0
2195,2195,,Female,78373,60.0,Miami,0
2196,2196,,Male,189510,8.0,New York City,2
2197,2197,,Female,75546,7.0,San Francisco,0
2198,2198,49.0,Female,48573,5.0,New York City,2
2199,2199,15.0,Male,117493,27.0,Miami,3
2200,2200,,Male,153359,10.0,Tokyo,2
2201,2201,36.0,Male,108371,68.0,Miami,0
2202,2202,,Male,82190,,Miami,1
2203,2203,,Male,38423,12.0,Tokyo,2
2204,2204,,Female,54721,44.0,Miami,0
2205,2205,,Female,51273,33.0,New York City,0
2206,2206,30.0,Male,11783,18.0,San Francisco,1
2207,2207,,Male,2364,14.0,Miami,1
2208,2208,,Male,99337,8.0,Tokyo,3
2209,2209,15.0,Female,143460,27.0,New York City,0
2210,2210,,Male,62461,57.0,San Francisco,0
2211,2211,,Male,66017,12.0,London,3
2212,2212,40.0,Female,11622,17.0,San Francisco,2
2213,2213,,Male,23703,12.0,San Francisco,1
2214,2214,,Female,101826,20.0,Tokyo,1
2215,2215,16.0,Male,156943,24.0,London,2
2216,2216,,Female,167647,30.0,Miami,3
2217,2217,,Male,38615,3.0,Miami,3
2218,2218,,Female,153614,73.0,San Francisco,1
2219,2219,,Female,47125,49.0,Miami,0
2220,2220,,Female,14166,17.0,San Francisco,1
2221,2221,31.0,Female,72512,31.0,San Francisco,2
2222,2222,36.0,Female,33138,3.0,San Francisco,2
2223,2223,30.0,Female,29693,15.0,New York City,1
2224,2224,,Male,25440,55.0,San Francisco,1
2225,2225,,Male,424,8.0,Miami,0
2226,2226,,Female,21519,45.0,Miami,1
2227,2227,24.0,Female,60968,1.0,New York City,0
2228,2228,,Female,45474,29.0,Tokyo,1
2229,2229,38.0,Male,82903,,Tokyo,0
2230,2230,14.0,Male,193804,25.0,Tokyo,0
2231,2231,,Female,15268,45.0,San Francisco,3
2232,2232,46.0,Male,135496,82.0,Miami,1
2233,2233,,Male,29898,16.0,London,1
2234,2234,,Male,50645,33.0,Tokyo,3
2235,2235,17.0,Male,113876,9.0,London,2
2236,2236,,Female,130967,19.0,New York City,3
2237,2237,,Male,55857,21.0,Miami,2
2238,2238,43.0,Female,10859,11.0,New York City,0
2239,2239,,Male,58552,57.0,London,0
2240,2240,49.0,Female,56586,7.0,New York City,0
2241,2241,16.0,Male,29695,48.0,Tokyo,0
2242,2242,27.0,Female,9055,3.0,San Francisco,0
2243,2243,,Male,34109,36.0,London,0
2244,2244,,Male,28073,42.0,London,1
2245,2245,,Male,27120,23.0,Tokyo,2
2246,2246,49.0,Male,48717,28.0,San Francisco,0
2247,2247,,Male,32946,18.0,Miami,0
2248,2248,28.0,Male,183371,77.0,San Francisco,2
2249,2249,16.0,Female,43153,43.0,Miami,1
2250,2250,,Female,110412,8.0,London,4
2251,2251,40.0,Male,25942,62.0,Tokyo,0
2252,2252,18.0,Male,114391,75.0,London,0
2253,2253,43.0,Male,180593,6.0,London,1
2254,2254,16.0,Female,7884,29.0,Tokyo,2
2255,2255,,Female,95017,14.0,New York City,0
2256,2256,,Female,102923,58.0,London,0
2257,2257,,Male,146388,,Miami,0
2258,2258,,Male,7446,67.0,London,1
2259,2259,27.0,Female,2221,24.0,Tokyo,2
2260,2260,,Female,15007,2.0,Tokyo,1
2261,2261,23.0,Male,68451,18.0,New York City,3
2262,2262,27.0,Female,176008,37.0,New York City,1
2263,2263,48.0,Male,24466,9.0,San Francisco,2
2264,2264,24.0,Female,84369,80.0,London,0
2265,2265,,Male,140163,23.0,San Francisco,0
2266,2266,30.0,Male,164858,32.0,San Francisco,0
2267,2267,29.0,Male,58964,23.0,Miami,2
2268,2268,26.0,Female,122881,3.0,London,2
2269,2269,17.0,Male,107970,7.0,London,0
2270,2270,26.0,Female,5572,,Miami,0
2271,2271,37.0,Female,157345,16.0,Tokyo,0
2272,2272,12.0,Male,57752,25.0,San Francisco,0
2273,2273,14.0,Male,13037,30.0,Tokyo,0
2274,2274,16.0,Female,4846,9.0,San Francisco,1
2275,2275,,Male,79220,46.0,Tokyo,0
2276,2276,41.0,Male,54059,23.0,London,1
2277,2277,,Male,128992,5.0,Miami,0
2278,2278,,Male,255158,38.0,Miami,3
2279,2279,48.0,Male,133752,44.0,San Francisco,0
2280,2280,13.0,Male,104586,13.0,Tokyo,0
2281,2281,,Female,153708,39.0,Miami,2
2282,2282,29.0,Male,109512,16.0,New York City,2
2283,2283,,Male,51825,6.0,Miami,4
2284,2284,,Female,88769,1.0,London,1
2285,2285,,Male,4338,15.0,New York City,0
2286,2286,45.0,Female,78425,7.0,Tokyo,0
2287,2287,40.0,Male,86816,51.0,Tokyo,2
2288,2288,49.0,Female,56088,27.0,Tokyo,2
2289,2289,,Female,14736,35.0,Tokyo,1
2290,2290,,Male,30576,36.0,Miami,1
2291,2291,,Male,27801,23.0,New York City,0
2292,2292,13.0,Male,85727,30.0,Tokyo,1
2293,2293,25.0,Female,85101,11.0,Miami,0
2294,2294,34.0,Female,13934,41.0,Tokyo,1
2295,2295,23.0,Female,259766,11.0,San Francisco,0
2296,2296,,Female,56498,20.0,New York City,2
2297,2297,,Female,54454,7.0,Tokyo,2
2298,2298,,Female,41242,9.0,Miami,1
2299,2299,,Female,216268,15.0,New York City,3
2300,2300,11.0,Female,14614,52.0,Miami,0
2301,2301,10.0,Female,48462,24.0,New York City,1
2302,2302,,Female,62322,16.0,San Francisco,0
2303,2303,,Male,104322,6.0,Tokyo,1
2304,2304,,Female,83343,38.0,Miami,1
2305,2305,42.0,Female,88899,5.0,Miami,1
2306,2306,,Female,11716,17.0,Tokyo,1
2307,2307,15.0,Male,27503,32.0,Miami,1
2308,2308,,Male,3205,15.0,New York City,1
2309,2309,44.0,Female,38995,27.0,New York City,3
2310,2310,22.0,Female,228237,7.0,San Francisco,2
2311,2311,30.0,Female,170684,18.0,Tokyo,2
2312,2312,,Male,187838,5.0,Tokyo,1
2313,2313,,Female,101304,7.0,Tokyo,4
2314,2314,,Female,96133,20.0,Tokyo,2
2315,2315,10.0,Female,14812,13.0,Miami,1
2316,2316,,Female,196885,13.0,Miami,2
2317,2317,50.0,Male,132512,16.0,New York City,3
2318,2318,,Female,125944,4.0,London,1
2319,2319,,Female,152938,66.0,Tokyo,2
2320,2320,44.0,Male,124761,27.0,Miami,3
2321,2321,,Male,109179,27.0,London,1
2322,2322,43.0,Female,30970,67.0,Miami,1
2323,2323,,Male,92452,16.0,San Francisco,1
2324,2324,14.0,Female,83915,40.0,Tokyo,2
2325,2325,,Male,43680,35.0,Miami,3
2326,2326,26.0,Male,7179,47.0,Miami,2
2327,2327,26.0,Male,26880,35.0,Miami,1
2328,2328,,Female,94258,19.0,San Francisco,1
2329,2329,,Male,5944,6.0,San Francisco,3
2330,2330,,Female,3528,22.0,New York City,1
2331,2331,,Male,10830,52.0,Miami,1
2332,2332,,Male,100456,28.0,London,0
2333,2333,,Male,86808,7.0,Tokyo,2
2334,2334,,Female,143542,38.0,Tokyo,0
2335,2335,,Male,29327,13.0,London,0
2336,2336,,Female,127641,57.0,New York City,0
2337,2337,,Male,22606,38.0,Miami,1
2338,2338,41.0,Male,11782,20.0,New York City,0
2339,2339,,Female,72869,2.0,New York City,1
2340,2340,,Male,169678,65.0,London,1
2341,2341,,Female,173607,33.0,London,2
2342,2342,,Male,42498,17.0,Miami,1
2343,2343,44.0,Male,189063,17.0,New York City,0
2344,2344,,Male,46974,1.0,Miami,3
2345,2345,47.0,Female,109086,3.0,Tokyo,1
2346,2346,21.0,Female,475,30.0,London,0
2347,2347,18.0,Female,80002,15.0,London,0
2348,2348,45.0,Male,228114,6.0,San Francisco,0
2349,2349,11.0,Female,52603,8.0,New York City,0
2350,2350,,Female,209120,18.0,San Francisco,0
2351,2351,24.0,Female,19094,40.0,Miami,0
2352,2352,47.0,Female,15492,18.0,London,2
2353,2353,40.0,Male,19433,6.0,New York City,2
2354,2354,,Male,21128,49.0,New York City,0
2355,2355,38.0,Female,126707,28.0,London,0
2356,2356,17.0,Male,102007,,London,2
2357,2357,,Male,31106,10.0,Miami,1
2358,2358,49.0,Female,43930,25.0,New York City,0
2359,2359,,Female,40410,16.0,San Francisco,0
2360,2360,50.0,Male,29138,20.0,London,2
2361,2361,,Female,43015,7.0,New York City,1
2362,2362,47.0,Male,68931,39.0,San Francisco,2
2363,2363,14.0,Female,48906,29.0,San Francisco,0
2364,2364,40.0,Female,113270,20.0,Miami,0
2365,2365,,Male,65732,10.0,Miami,3
2366,2366,10.0,Female,73755,8.0,London,3
2367,2367,,Male,153306,11.0,Tokyo,1
2368,2368,,Female,175867,12.0,London,0
2369,2369,,Male,53003,39.0,New York City,1
2370,2370,18.0,Female,131327,4.0,Miami,1
2371,2371,,Male,69953,18.0,San Francisco,1
2372,2372,13.0,Male,45917,2.0,Tokyo,1
2373,2373,,Male,63901,21.0,Tokyo,0
2374,2374,,Female,105097,36.0,Miami,1
2375,2375,13.0,Male,82225,17.0,San Francisco,2
2376,2376,,Female,65306,34.0,San Francisco,1
2377,2377,26.0,Female,1282,43.0,London,0
2378,2378,48.0,Male,125734,51.0,Tokyo,0
2379,2379,30.0,Female,66568,37.0,Tokyo,1
2380,2380,,Female,59508,28.0,San Francisco,1
2381,2381,43.0,Male,141858,16.0,Miami,1
2382,2382,30.0,Female,149435,11.0,Miami,3
2383,2383,45.0,Male,65554,51.0,London,1
2384,2384,50.0,Female,148679,3.0,Miami,4
2385,2385,,Male,25766,15.0,New York City,0
2386,2386,49.0,Male,1078,18.0,New York City,1
2387,2387,,Female,4895,28.0,San Francisco,0
2388,2388,,Female,39876,1.0,Miami,0
2389,2389,,Female,138135,80.0,Miami,2
2390,2390,26.0,Male,68594,43.0,Miami,0
2391,2391,,Male,47475,25.0,London,0
2392,2392,33.0,Female,48432,12.0,London,0
2393,2393,44.0,Male,70298,4.0,London,0
2394,2394,23.0,Female,40216,3.0,Tokyo,1
2395,2395,,Female,150668,,London,3
2396,2396,32.0,Male,29193,41.0,London,0
2397,2397,,Male,43053,40.0,Miami,1
2398,2398,,Male,144138,19.0,Miami,1
2399,2399,,Male,17588,2.0,Tokyo,0
2400,2400,,Male,82391,17.0,London,1
2401,2401,,Female,61789,7.0,Tokyo,3
