Comments,Comment_ID,Reply_Count,Like_Count,Date,VidId,user_ID
"Hey Ken :) Thank you for all the amazing content. I've been binging this past week, since finding your channel.

I have some constructive criticism. I've noticed that the mixing is frequently ""off"" when you're interviewing someone. Your volume is typically leveled higher than the guest's, which makes it difficult to consume, without having the volume dial at the ready, to live mix.

Regardless, I appreciate you and the work you've done for this community!",Ugz5_qTobO4bPAxIDJ94AaABAg,1,2,2021-04-16T23:21:50Z,-ONQ628CXKQ,user_3542
"I enjoy LinkedIn. I now need to keep ""Cold Emailer"" in my job search skill set. ❄📧

I did initially try the ""Spray and Pray"" method (failed w/ lots of applications). So, the other two is definitely the ""Go-To.""",UgyrRjZckZ9krWCZ-X14AaABAg,1,4,2021-04-16T23:06:58Z,-ONQ628CXKQ,user_2024
This is awesome!,UgwMHcU7ei_miStMG5d4AaABAg,0,1,2021-04-16T21:41:02Z,zF_Q2v_9zKY,user_4510
"I finished interview for a computer vision engineer.  It's been 7 days and I'm just waiting for an email or call telling me if I got it or not.

Previously  I spoke to a recruiter at Facebook and AWS They never got back to me. It can be discouraging to apply and just get ghosted.",UgyelI5ST1rM3wZctmJ4AaABAg,1,2,2021-04-16T20:36:29Z,-ONQ628CXKQ,user_2230
"Do you think that MS graduates from “top schools” (and who’ve done well academically and with projects, etc) have a better shot at getting interviews through their schools and through their alumni networks?",UgwNW6G31CowKXy9snh4AaABAg,2,2,2021-04-16T19:43:09Z,-ONQ628CXKQ,user_5090
Thanks Ken!,Ugzc85GMamDsFezab9p4AaABAg,1,1,2021-04-16T19:41:13Z,-ONQ628CXKQ,user_241
I've been hunting for ds internships for several months now and this is relly helpful!,UgwqNdD2ZlUyOzDYW7d4AaABAg,1,2,2021-04-16T19:25:26Z,-ONQ628CXKQ,user_2609
Super useful information for people applying right now! Maybe that’s why I had to apply to over a thousand jobs to actually get an offer lol,UgwBPJ3B9UeKKy1h2Pp4AaABAg,5,22,2021-04-16T18:45:34Z,-ONQ628CXKQ,user_314
"The fact that you make this video with no cuts, showing us the whole process, trial and error and everything, makes this so unbelievably valuable. There's thousands of data science videos and how tos online, but I've never seen someone who lets me look right over their shoulder during the process. Kudos.",UgwvTDTGhqvU2hn6ZaB4AaABAg,1,12,2021-04-16T18:38:53Z,GmW4F6MHqqs,user_5584
Could you please recommend some basic project on which one can work,UgyhvQlAq76o55oemMN4AaABAg,1,1,2021-04-16T18:38:38Z,4OZip0cgOho,user_4189
Interesting data :),Ugz0e8uOfR1NZMBNwXh4AaABAg,1,1,2021-04-16T18:26:51Z,-ONQ628CXKQ,user_5252
I love to use cold emails/messages to network.  When i first started doing this it was so weird.  What I found was offering some type of value to the person was best to gain traction and also have a better feeling myself knowing that I wasn't just using this new person as a resource only.  New relationships can be mutually benefiical for both parties and it shouldn't just be one-way!  Great content as always Ken!,Ugyhfi5JA9rl8NfbjON4AaABAg,1,10,2021-04-16T17:37:59Z,-ONQ628CXKQ,user_2661
Really helpful 🙌,UgyGvwnOeRU88BEslph4AaABAg,1,1,2021-04-16T16:20:34Z,-ONQ628CXKQ,user_4192
This is really very eye opening! 👀 Thanks for doing this video!,UgxW6ItKApC-W62a36B4AaABAg,1,13,2021-04-16T15:19:18Z,-ONQ628CXKQ,user_4607
"what's your beef with @alextheanalyst
when will it stop
or is this a PR stunt??",UgwIh1L1ftcbfhh_89p4AaABAg,2,1,2021-04-16T15:11:50Z,-ONQ628CXKQ,user_4818
"If I understood the article correctly this is only for US and Canada. As a European I think the data may differ drastically due to the job market culture. In my opinion here Universities are the most popular and even maybe the only way to get into the field if you want companies to look at you seriously. It's just my opinion, bit I am pointing this out for your international viewers just in case.",Ugw9sBcjgkjl9bg_YtV4AaABAg,2,8,2021-04-16T14:54:52Z,-ONQ628CXKQ,user_3199
How did I not know of this before! Brilliant work man. Thank you so much for doing this!,Ugwg_h9fWvMzErOoMWR4AaABAg,1,2,2021-04-16T14:31:22Z,GmW4F6MHqqs,user_4149
"I've been watching you since last year, and the production quality has improved drastically! I'm happy to see this channel grow :D",Ugz5RVkQx1_5Y5tAnol4AaABAg,1,1,2021-04-16T13:50:06Z,-ONQ628CXKQ,user_2191
"I think if you want to go the cold-call email route, a nice python automation script might cut down a lot of time.  You should be able to scrape a lot of companies' email addresses and then send out emails to them with your CV. This can be repeated or done once-off? Or would it be better to cater each email to the comany that you send it to?",Ugy-bcsj6r2vx5E0Ixt4AaABAg,5,8,2021-04-16T13:40:42Z,-ONQ628CXKQ,user_200
From opinion likedin would be better option because normal job application goes through resume software which get rejected mostly so  networking with people on LinkedIn engaging and making connections and talking to potential recruiter will be best choice but bad side of cold email  is  getting those mail people sometimes spam those which is totally not cool ....these are my opinion of course other people can have there own as well🙌💯,UgxwSAaEw-kIfSGO81F4AaABAg,1,4,2021-04-16T13:38:38Z,-ONQ628CXKQ,user_4187
So insightful 🙏,UgwTt83jsmXvMXs8J0V4AaABAg,1,3,2021-04-16T13:35:25Z,-ONQ628CXKQ,user_2522
"Wow... Right video at right time 😃
This will help me while apply for data science jobs🤞

Great article Jeremie Harris🙌 Thanks...",UgzhRPOqecmzMuB5dAN4AaABAg,2,3,2021-04-16T13:34:51Z,-ONQ628CXKQ,user_3452
"Well this is eye opening. 

I guess I need to take a deep breath,  put on my big boy pants, push anxiety aside and start cold e-mailing",Ugw4wjvPf-MjQzMvQnJ4AaABAg,3,31,2021-04-16T13:24:41Z,-ONQ628CXKQ,user_2027
Your videos are always insightful and helpful :),Ugy-N9M6UTKY-Wng60Z4AaABAg,1,2,2021-04-16T13:19:45Z,-ONQ628CXKQ,user_4526
"Dear sir, can u please tell the syllabus learn data science and free resources?",UgwB50CEkPALREh4qCp4AaABAg,1,1,2021-04-16T13:06:30Z,-ONQ628CXKQ,user_5472
If any job,Ugz3ZNpNFEHISAcvhvB4AaABAg,0,0,2021-04-16T13:01:22Z,-ONQ628CXKQ,user_5688
"Hey Ken Jee, thank you for the video, it's helping me a lot. :) I wanted  to ask though, how did you know that you overfitted (the spoiler alert) with XGBoost?",UgxXVu4frjFDmMc5n3V4AaABAg,1,1,2021-04-16T12:11:49Z,I3FBJdiExcg,user_1283
"Hey there,
I am a Physical Therapy undergraduate student from India and want to get into sports performance analytics.
Do you recommend this switch...what would be your suggestion on the same",Ugx6Nhu8jHV9oelvlwR4AaABAg,2,2,2021-04-16T10:14:05Z,dlZWB2D-NaQ,user_2415
"to become a data scientist, what program or application do I need to start learning?",UgyU5LD7Z2Ox17AjP3F4AaABAg,1,1,2021-04-16T09:38:09Z,41Clrh6nv1s,user_5206
"Thanks for watching everyone! To be clear, this video is not sponsored in any way by SharpestMinds. They were generous enough to give me the slide deck to share with you though! If you want to see the follow up interview with Jeremie on my podcast channel, check it out here: https://youtu.be/i18ZAKDDsb0",UgxSJH9GB9tUiAwVlIJ4AaABAg,1,11,2021-04-16T08:10:02Z,-ONQ628CXKQ,user_2385
"I’m an industrial engineer and I’ve been really interested in data science for some time, most of it because of you and your videos. You really explain everything behind it the good and the bad. I’m planning on learning and developing my skills on this field, I love this grind, learning new things all the time, it feels nice growing and evolving every month. Keep it up with your great job!",UgxO4Xo5A9V5z-kbB4B4AaABAg,1,1,2021-04-16T06:09:00Z,sHRq-LshG3U,user_5763
I appreciate the thoughts ken as  its 100% truth of the current market situation and no sugar coating.,UgzC-XJmWIn74IffNiV4AaABAg,1,3,2021-04-16T04:22:21Z,sHRq-LshG3U,user_127
Thanks for sharing! It's awesome that your committed to continual learning.,UgzhkqNX3ES-khk-UWN4AaABAg,1,1,2021-04-16T03:59:29Z,uXLnbdHMf8w,user_4650
Absolutely love your content! It's so helpful :),UgxkI3kE_cmNDihoH5B4AaABAg,1,1,2021-04-15T17:22:29Z,BBDiadC8BvE,user_170
"You man give some hope, because learning is really never ending and unless you hear it from an expert, it can be really discouraging. Thanks man.",UgxPTmmo20DbYUiiYCd4AaABAg,2,8,2021-04-15T16:21:05Z,4OZip0cgOho,user_4494
"Hi, I know basics about the models. Now I want to know how and when to use each model like DECISION TREE, CLUSTERING, SVM, K MEANS, K-NN, RANDOM FOREST, NAIVES BAIYES, ETC. I have modeled them all once but I am not sure what kind of interview questions will come with these techniques.  PLEASEEEEE PLEASE REPLY TO THIS QUESTION.
hey PLEASEEEE RESPOND, LOVE YOUR CHANELLL AND FOLLOWING IT TOOOOOOOOOOOOOOOOOOOO.",UgyJIMABH6kQHneHj2N4AaABAg,2,0,2021-04-15T14:31:28Z,pPfw2fzwNiM,user_2476
Hey Mate is it worth to study a One Year Data science master in Uk.,UgyF1Hamgc5kXV58o394AaABAg,2,1,2021-04-15T11:03:18Z,sHRq-LshG3U,user_3747
man i finished the project because of u thanks a lot u r my hero,Ugw2UT7306mfKxYyOqt4AaABAg,1,1,2021-04-15T08:27:09Z,agHKuUoMwvY,user_5418
@Ken Jee So what else can I do? I am definitely in it for the money.,UgwC9Nmab-WPa_dsOv94AaABAg,4,1,2021-04-15T05:12:39Z,m5pwx3hgtzM,user_2442
Well I'm paying 60k for a masters degree in it so I hope I'm not screwed.,Ugy20IA-m5VELE2MeAJ4AaABAg,1,2,2021-04-15T02:39:53Z,sHRq-LshG3U,user_2238
"Passion is definitely what pushed me through! Don't think there's anyway around that, if you don't have it you will burn out",UgxCBlsZYtPfYziNef94AaABAg,1,11,2021-04-15T01:40:19Z,sHRq-LshG3U,user_1185
"#66 + 1: Here I go again .... 
And right timing, as always. 
I started a little project with some results from a sport that are showing me insights, and certainly, the playing numbers article will help me to understand the idea forward from what I'm thinking :)
Thank you, thank you, thank you!
#66daysofdata",UgyggYpjviLbC898feR4AaABAg,1,1,2021-04-15T01:22:29Z,dlZWB2D-NaQ,user_77
"Hello Ken, I've been working as a Technical Recruiter for past 5 years and started learning Data Science amid 2020. Please let me know if I can apply for DS jobs in FANG Companies. Looking forward to hear from you.. Love from India🙏",UgyxJyG7BDxJQga7aJ94AaABAg,1,1,2021-04-14T22:11:52Z,zGlJ-QndG8E,user_5052
Thank you @ken This is not just yet another great video but a great tutorial for model builders to build responsible AI,UgykbnQ1J6CRkDgWFN94AaABAg,1,1,2021-04-14T21:57:52Z,9ZwVqXUHf6o,user_3396
"We may really face some bad consequences due to the exhaustive use of data to manipulate humans. 

I will not completely blame the people who are using data in a bad way but it is also our responsibility to stay alert and make the right choice. 

The people who say that they are just doing their job must understand that they will also get into that loophole...",UgxDRRwSc-ihC8zXSzF4AaABAg,2,4,2021-04-14T21:05:54Z,9ZwVqXUHf6o,user_3452
"Ken, I really appreciated this video as you are sharing every side of data science which shows honesty and responsibility towards society. Thanks a lot...",Ugz9Xm2e_pdYJHdu6Kl4AaABAg,2,5,2021-04-14T21:02:04Z,9ZwVqXUHf6o,user_3452
"Thank you Ken, this content is amazing!
I get a timeout error when trying to get data from GameLog in a Google Colab, does anyone have the same problem?",UgwqaKaAcIPQkx7QDbZ4AaABAg,1,1,2021-04-14T18:35:11Z,NCyPY-jfb3I,user_2658
I know it is not easy to break into this field but I won't easily give up. I hope I can become a data scientist.,Ugw8xwgGwKaWa40eqOV4AaABAg,1,5,2021-04-14T14:53:54Z,sHRq-LshG3U,user_20
"Hey Ken Jee . Thanks for making this video, I recieved a great insight to ms programs. In the near future can you make a video on "" review on resume for getting into a good college for ms in data science""",Ugxc0eEvnDojYN44QsN4AaABAg,1,1,2021-04-14T10:26:44Z,RRSRKf9eQxc,user_137
this just motivated me more.,UgxYUnd1APXIUhVpSfx4AaABAg,1,7,2021-04-14T07:07:18Z,sHRq-LshG3U,user_1169
Discipline is like the holy rail.,Ugz4dqY-6k6-TNNuMPd4AaABAg,1,1,2021-04-14T06:56:12Z,sHRq-LshG3U,user_3441
"Hey Ken, love your videos. I am on the path to DS now. I was wondering - do you know any good practice problems / data sets using sports (baseball or basketball preferred) to practice on? Always helps to have something you are interested in!",UgyCb1tjsIvFjJ7nTEZ4AaABAg,1,1,2021-04-14T03:29:48Z,EMq4PH7PCeA,user_954
"Hello  Ken jee, I have a BA in computer engineering, but it is several weeks that i realized i am interested in data science. I am learning it on udemy. Should i learn master or it will be better to continue online courses ?",Ugz2ljFZ5kfEdIlqg5p4AaABAg,1,1,2021-04-14T00:10:14Z,RRSRKf9eQxc,user_5172
Guys what do you wear or what can you wear or what is acceptable to wear in a data science interview ?,UgyuWym6DxBYfzZM-zN4AaABAg,1,1,2021-04-13T21:54:28Z,5SjK6YCs4o4,user_5704
Data science bootcamp advantage = you are working with an actual data science instead of an academic.,UgygEvKt8MiW2rSBB7J4AaABAg,1,1,2021-04-13T15:57:05Z,Q9FjwzKFPuM,user_3264
Quick fact: Frankenstein is the scientist who created the monster.,UgxFWMVWYzJguIw-OW94AaABAg,1,1,2021-04-13T12:42:35Z,sHRq-LshG3U,user_2797
"sir, after  saving my work at atom it does not update it on Hugo, what should I do now ??",Ugz---_zXkJdvtFVE254AaABAg,0,1,2021-04-13T10:14:51Z,mEZ1Hj5yQ-8,user_5706
Is this possible to become a data scientist as a business student?,UgxUgJH4Wd3affeFewd4AaABAg,2,1,2021-04-13T03:42:20Z,sHRq-LshG3U,user_3743
I wish i knew what you are talking about xD I am not a native english speaker and i have never learned these things in english. 🤦‍♂️😅 So what i love in math is counting percentage and graphs and stuff like that. 🥴 What i don't love is doing these long {√π=÷×\}÷(π=[√] -----------) things. 😂 Told you i don't know how it's in english but you might get my point. 🥴,Ugxxnpdgdaz7o9jSaVV4AaABAg,1,1,2021-04-13T03:18:50Z,zSwM5uVeylU,user_2854
"What are some good sources for taking courses? I took a free udacity course and liked the teaching style, but it just seemed like a lot of money. I was thinking about using treehouse, but now im just all over the place and can't make my mind up",Ugy4JBKQYdbxqbK5KR14AaABAg,1,1,2021-04-12T19:41:20Z,4OZip0cgOho,user_5150
Done Voting for you !!! 🙌🙌,UgzSFwf2dWEfSYarP314AaABAg,1,1,2021-04-12T19:40:45Z,sHRq-LshG3U,user_87
